name,0,1,2,3,4,5,6,7,8,9,10,converged
DESY3RM-54583,500.0,1148.4230624796178,455.24391197713584,284.07260551436326,801.9422823194025,436.67330798882296,585.5190509751143,1469.3824573174218,486.930513720467,692.9829223358399,,False
DESY3RM-55049,500.0,398.18916524618277,487.34953047132166,414.0287164797681,438.04979068746803,438.04979068746803,438.04979068746803,438.04979068746803,438.04979068746803,438.04979068746803,438.04979068746803,True
DESY3RM-55326,500.0,748.3788988703341,,,,,,,,,,False
DESY3RM-55353,500.0,454.9599910125134,,,,,,,,,,False
DESY3RM-55858,500.0,606.5418842981294,687.4148568054109,753.1069877851144,245.23100036384074,545.4852811841401,650.9960095164374,724.3919702251479,411.3910435622587,489.77554825248507,598.5849200783838,False
DESY3RM-56018,500.0,364.6372697585824,479.9328676571746,320.63451325887814,1413.8736407776662,573.1294021365657,247.82504693127845,848.688138346476,190.15163474357425,,,False
DESY3RM-56313,500.0,433.4213669635192,488.89564804615844,460.47794272289786,884.8497444995504,25.828973796539515,,,,,,False
DESY3RM-56603,500.0,766.0912802190801,769.0283176945221,768.3818272886516,768.8481491895644,768.8481491895644,768.8481491895644,768.8481491895644,768.8481491895644,768.8481491895644,768.8481491895644,True
DESY3RM-57327,500.0,32.25126447146593,,,,,,,,,,False
DESY3RM-57517,500.0,486.8870454762147,487.2583322475004,486.9972200757635,487.33931289412754,487.3393128941276,487.3393128941276,487.3393128941276,487.3393128941276,487.3393128941276,487.3393128941276,True
DESY3RM-57936,500.0,607.2363387300511,557.8110057478658,573.3086256249914,681.5771769401235,472.84685339860204,564.9744254920737,586.458519418152,586.458519418152,586.458519418152,586.458519418152,True
